,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.p,loudness_direction_basis.f,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.allegro,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
950,950,55.0,0.0,1.0,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,1.0,1.0,154.0,0.4095744788646698,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.4095744788646698,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,55.0,14.0
951,951,69.0,0.0,0.16666667,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,154.0,0.4095744788646698,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.4095744788646698,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,55.0,14.0
952,952,73.0,0.1666717529296875,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,1.0,1.0,154.1666717529297,0.4100177586078644,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.4100177586078644,0.1111111111111111,0.8888888888888888,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0
953,953,76.0,0.3333282470703125,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,154.3333282470703,0.4104609787464142,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.4104609787464142,0.2222222222222222,0.7777777777777778,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
954,954,81.0,0.5,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,1.0,1.0,154.5,0.41090425848960876,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.41090425848960876,0.3333333333333333,0.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
955,955,83.0,0.6666717529296875,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,1.0,1.0,154.6666717529297,0.41134753823280334,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.41134753823280334,0.4444444444444444,0.5555555555555556,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0
956,956,85.0,0.8333282470703125,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,154.8333282470703,0.41179075837135315,0.6692913385826772,0.4479508959017918,0.2998096547374197,0.41179075837135315,0.5555555555555556,0.4444444444444444,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,0.0
957,957,54.0,1.0,0.5,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,1.0,1.0,155.0,0.41223403811454773,0.4251968503937008,0.18079236158472317,0.0768723427210634,0.41223403811454773,0.6666666666666666,0.33333333333333337,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,86.0,54.0,32.0
958,958,86.0,1.0,0.16666667,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,155.0,0.41223403811454773,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.41223403811454773,0.6666666666666666,0.33333333333333337,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,86.0,54.0,32.0
959,959,85.0,1.1666717529296875,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,1.0,1.0,155.1666717529297,0.4126773178577423,0.6692913385826772,0.4479508959017918,0.2998096547374197,0.4126773178577423,0.7777777777777777,0.22222222222222232,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,0.0
960,960,83.0,1.3333282470703125,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,155.3333282470703,0.4131205677986145,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.4131205677986145,0.8888888888888888,0.11111111111111116,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0
961,961,81.0,1.5,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,1.0,1.0,155.5,0.4135638177394867,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.4135638177394867,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
962,962,79.0,1.6666717529296875,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,1.0,1.0,155.6666717529297,0.4140070974826813,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.4140070974826813,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
963,963,78.0,1.8333282470703125,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,155.8333282470703,0.41445034742355347,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.41445034742355347,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0
964,964,75.0,0.0,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,1.0,1.0,156.0,0.41489362716674805,0.5905511811023622,0.348750697501395,0.20595513631972145,0.41489362716674805,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
965,965,76.0,0.1666717529296875,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,1.0,1.0,156.1666717529297,0.4153369069099426,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.4153369069099426,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
966,966,79.0,0.3333282470703125,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,156.3333282470703,0.41578012704849243,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.41578012704849243,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
967,967,55.0,0.5,0.5,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,1.0,1.0,156.5,0.416223406791687,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.416223406791687,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,83.0,55.0,28.0
968,968,67.0,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,156.5,0.416223406791687,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.416223406791687,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,83.0,55.0,28.0
969,969,83.0,0.5,0.16666667,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,156.5,0.416223406791687,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.416223406791687,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,83.0,55.0,28.0
970,970,79.0,0.6666717529296875,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,1.0,1.0,156.6666717529297,0.4166666865348816,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.4166666865348816,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
971,971,76.0,0.8333282470703125,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,156.8333282470703,0.4171099066734314,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.4171099066734314,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
972,972,57.0,1.0,0.5,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,1.0,1.0,157.0,0.417553186416626,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.417553186416626,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,81.0,57.0,24.0
973,973,66.0,1.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,157.0,0.417553186416626,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.417553186416626,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,81.0,57.0,24.0
974,974,81.0,1.0,0.16666667,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,157.0,0.417553186416626,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.417553186416626,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,81.0,57.0,24.0
975,975,78.0,1.1666717529296875,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,1.0,1.0,157.1666717529297,0.41799646615982056,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.41799646615982056,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0
976,976,74.0,1.3333282470703125,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,157.3333282470703,0.41843971610069275,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.41843971610069275,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
977,977,57.0,1.5,0.5,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,1.0,1.0,157.5,0.41888296604156494,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.41888296604156494,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,79.0,57.0,22.0
978,978,64.0,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,157.5,0.41888296604156494,0.5039370078740157,0.25395250790501583,0.127976066975756,0.41888296604156494,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,79.0,57.0,22.0
979,979,79.0,1.5,0.16666667,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,157.5,0.41888296604156494,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.41888296604156494,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,79.0,57.0,22.0
980,980,76.0,1.6666717529296875,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,1.0,1.0,157.6666717529297,0.4193262457847595,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.4193262457847595,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
981,981,73.0,1.8333282470703125,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,157.8333282470703,0.4197694957256317,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.4197694957256317,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0
982,982,50.0,0.0,0.16666667,2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,158.0,0.4202127754688263,0.3937007874015748,0.15500031000062,0.06102374409473228,0.4202127754688263,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,50.0,24.0
983,983,74.0,0.0,1.0,2,1.0,0.1666666666666572,0.0,0.0,0.0,0.0,1.0,1.0,158.0,0.4202127754688263,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.4202127754688263,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,50.0,24.0
984,984,54.0,0.1666717529296875,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,1.0,1.0,158.1666717529297,0.4206560552120209,0.4251968503937008,0.18079236158472317,0.0768723427210634,0.4206560552120209,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0
985,985,57.0,0.3333282470703125,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,158.3333282470703,0.4210992753505707,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.4210992753505707,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
986,986,62.0,0.5,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,1.0,1.0,158.5,0.42154255509376526,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.42154255509376526,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
987,987,57.0,0.6666717529296875,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,1.0,1.0,158.6666717529297,0.42198583483695984,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.42198583483695984,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
988,988,54.0,0.8333282470703125,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,158.8333282470703,0.42242905497550964,0.4251968503937008,0.18079236158472317,0.0768723427210634,0.42242905497550964,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0
989,989,50.0,1.0,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,1.0,1.0,159.0,0.4228723347187042,0.3937007874015748,0.15500031000062,0.06102374409473228,0.4228723347187042,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0
990,990,54.0,1.1666717529296875,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,1.0,1.0,159.1666717529297,0.4233156144618988,0.4251968503937008,0.18079236158472317,0.0768723427210634,0.4233156144618988,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0
991,991,57.0,1.3333282470703125,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,159.3333282470703,0.423758864402771,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.423758864402771,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
992,992,62.0,1.5,0.16666667,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,159.5,0.4242021143436432,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.4242021143436432,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,86.0,62.0,24.0
993,993,86.0,1.5,0.5,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,1.0,1.0,159.5,0.4242021143436432,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.4242021143436432,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,86.0,62.0,24.0
994,994,57.0,1.6666717529296875,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,1.0,1.0,159.6666717529297,0.42464539408683777,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.42464539408683777,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
995,995,54.0,1.8333282470703125,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,159.8333282470703,0.42508864402770996,0.4251968503937008,0.18079236158472317,0.0768723427210634,0.42508864402770996,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0
996,996,50.0,0.0,0.16666667,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,160.0,0.42553192377090454,0.3937007874015748,0.15500031000062,0.06102374409473228,0.42553192377090454,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,85.0,50.0,35.0
997,997,85.0,0.0,0.25,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,1.0,1.0,160.0,0.42553192377090454,0.6692913385826772,0.4479508959017918,0.2998096547374197,0.42553192377090454,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,85.0,50.0,35.0
998,998,52.0,0.1666717529296875,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,1.0,1.0,160.1666717529297,0.4259752035140991,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.4259752035140991,0.3333333333333333,0.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0
999,999,81.0,0.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,160.25,0.426196813583374,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.426196813583374,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
1000,1000,55.0,0.3333282470703125,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,160.3333282470703,0.4264184236526489,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.4264184236526489,0.6666666666666666,0.33333333333333337,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
1001,1001,61.0,0.5,0.16666667,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,160.5,0.4268617033958435,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.4268617033958435,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,61.0,18.0
1002,1002,79.0,0.5,1.0,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,1.0,1.0,160.5,0.4268617033958435,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.4268617033958435,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,61.0,18.0
1003,1003,55.0,0.6666717529296875,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,1.0,1.0,160.6666717529297,0.4273049831390381,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.4273049831390381,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
1004,1004,52.0,0.8333282470703125,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,160.8333282470703,0.4277482032775879,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.4277482032775879,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0
1005,1005,50.0,1.0,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,1.0,1.0,161.0,0.42819148302078247,0.3937007874015748,0.15500031000062,0.06102374409473228,0.42819148302078247,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0
1006,1006,52.0,1.1666717529296875,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,1.0,1.0,161.1666717529297,0.42863476276397705,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.42863476276397705,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0
1007,1007,55.0,1.3333282470703125,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,161.3333282470703,0.42907801270484924,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.42907801270484924,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
1008,1008,61.0,1.5,0.16666667,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,161.5,0.42952126264572144,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.42952126264572144,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,61.0,15.0
