,nid,pitch,onset,duration,voice,ts,label,duration_feature.duration,fermata_feature.fermata,grace_feature.grace_note,grace_feature.n_grace,grace_feature.grace_pos,metrical_feature.metrical_3_8_0,metrical_feature.metrical_3_8_1,metrical_feature.metrical_3_8_2,metrical_feature.metrical_3_8_weak,metrical_strength_feature.beat_phase,metrical_strength_feature.metrical_strength_downbeat,metrical_strength_feature.metrical_strength_secondary,metrical_strength_feature.metrical_strength_weak,onset_feature.onset,onset_feature.score_position,polynomial_pitch_feature.pitch,relative_score_position_feature.score_position,slur_feature.slur_incr,slur_feature.slur_decr,time_signature_feature.time_signature_num_1,time_signature_feature.time_signature_num_2,time_signature_feature.time_signature_num_3,time_signature_feature.time_signature_num_4,time_signature_feature.time_signature_num_5,time_signature_feature.time_signature_num_6,time_signature_feature.time_signature_num_7,time_signature_feature.time_signature_num_8,time_signature_feature.time_signature_num_9,time_signature_feature.time_signature_num_10,time_signature_feature.time_signature_num_11,time_signature_feature.time_signature_num_12,time_signature_feature.time_signature_num_other,time_signature_feature.time_signature_den_1,time_signature_feature.time_signature_den_2,time_signature_feature.time_signature_den_4,time_signature_feature.time_signature_den_8,time_signature_feature.time_signature_den_16,time_signature_feature.time_signature_den_other,vertical_neighbor_feature.n_total,vertical_neighbor_feature.n_above,vertical_neighbor_feature.n_below,vertical_neighbor_feature.highest_pitch,vertical_neighbor_feature.lowest_pitch,vertical_neighbor_feature.pitch_range,int_vec1,int_vec2,int_vec3,int_vec4,int_vec5,int_vec6,memb_of_triad,memb_of_sus4,meb_of_v7,is_maj_triad,is_min_triad,is_pmaj_triad,is_dim,ped_note,hv_7,hv_3,hv_1,bass_from_5,is_onset,three_from_four,four_from_three,one_from_seven,one_from_two,bass_moves_2m,bass_moves_2M,chord_has_2m,chord_has_2M,interval0,interval1,interval2,interval3,interval4,interval5,interval6,interval7,interval8,interval9,interval10,interval11,interval12
119,119,71,0,1,0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,42,0.200934574007988,0.559055118110236,0.200934574007988,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,71,52,19,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
120,120,55,0.5,0.5,2,3,0,0.5,0,0,0,0,0,0,0,1,0.166666666666667,0,0,0,42.5,0.2032710313797,0.433070866141732,0.2032710313797,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,55,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
121,121,53,1,0.5,2,3,0,0.5,0,0,0,0,0,1,0,0,0.333333333333333,0,0,0,43,0.20560747385025,0.417322834645669,0.20560747385025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,76,53,23,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
122,122,76,1,2,0,3,0,2,0,0,0,0,0,1,0,0,0.333333333333333,0,0,0,43,0.20560747385025,0.598425196850394,0.20560747385025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,76,53,23,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
123,123,52,1.5,0.5,2,3,0,0.5,0,0,0,0,0,0,0,1,0.5,0,1,0,43.5,0.207943931221962,0.409448818897638,0.207943931221962,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,52,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
124,124,50,2,0.5,2,3,0,0.5,0,0,0,0,0,0,1,0,0.666666666666667,0,0,0,44,0.210280373692512,0.393700787401575,0.210280373692512,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,72,50,22,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
125,125,72,2,1.5,1,3,0,1.5,0,0,0,0,0,0,1,0,0.666666666666667,0,0,0,44,0.210280373692512,0.566929133858268,0.210280373692512,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,72,50,22,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
126,126,48,2.5,0.5,2,3,0,0.5,0,0,0,0,0,0,0,1,0.833333333333333,0,0,0,44.5,0.212616816163063,0.377952755905512,0.212616816163063,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,48,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
127,127,47,0,3,2,3,0,3,0,0,0,0,1,0,0,0,0,1,0,0,45,0.214953273534775,0.37007874015748,0.214953273534775,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,74,47,27,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
128,128,74,0,3.5,0,3,0,3.5,0,0,0,0,1,0,0,0,0,1,0,0,45,0.214953273534775,0.582677165354331,0.214953273534775,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,74,47,27,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
129,129,72,0.5,0.5,1,3,0,0.5,0,0,0,0,0,0,0,1,0.166666666666667,0,0,0,45.5,0.217289716005325,0.566929133858268,0.217289716005325,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,72,72,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
130,130,71,1,0.5,1,3,0,0.5,0,0,0,0,0,1,0,0,0.333333333333333,0,0,0,46,0.219626173377037,0.559055118110236,0.219626173377037,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,71,71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
131,131,69,1.5,0.5,1,3,0,0.5,0,0,0,0,0,0,0,1,0.5,0,1,0,46.5,0.221962615847588,0.543307086614173,0.221962615847588,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69,69,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
132,132,67,2,0.5,1,3,0,0.5,0,0,0,0,0,0,1,0,0.666666666666667,0,0,0,47,0.224299058318138,0.52755905511811,0.224299058318138,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67,67,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
133,133,65,2.5,0.5,1,3,0,0.5,0,0,0,0,0,0,0,1,0.833333333333333,0,0,0,47.5,0.22663551568985,0.511811023622047,0.22663551568985,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65,65,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
134,134,48,0,1,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,48,0.2289719581604,0.377952755905512,0.2289719581604,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,64,48,16,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
135,135,64,0,1.5,1,3,0,1.5,0,0,0,0,1,0,0,0,0,1,0,0,48,0.2289719581604,0.503937007874016,0.2289719581604,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,64,48,16,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
136,136,74,0.5,0.5,0,3,0,0.5,0,0,0,0,0,0,0,1,0.166666666666667,0,0,0,48.5,0.231308415532112,0.582677165354331,0.231308415532112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,74,74,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
137,137,50,1,0.5,2,3,0,0.5,0,0,0,0,0,1,0,0,0.333333333333333,0,0,0,49,0.233644858002663,0.393700787401575,0.233644858002663,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,72,50,22,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
138,138,72,1,1,0,3,0,1,0,0,0,0,0,1,0,0,0.333333333333333,0,0,0,49,0.233644858002663,0.566929133858268,0.233644858002663,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,72,50,22,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
139,139,52,1.5,0.5,2,3,0,0.5,0,0,0,0,0,0,0,1,0.5,0,1,0,49.5,0.235981315374374,0.409448818897638,0.235981315374374,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,70,52,18,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
140,140,70,1.5,0.5,1,3,0,0.5,0,0,0,0,0,0,0,1,0.5,0,1,0,49.5,0.235981315374374,0.551181102362205,0.235981315374374,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,70,52,18,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
141,141,53,2,1,2,3,0,1,0,0,0,0,0,0,1,0,0.666666666666667,0,0,0,50,0.238317757844925,0.417322834645669,0.238317757844925,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,72,53,19,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
142,142,69,2,0.5,1,3,0,0.5,0,0,0,0,0,0,1,0,0.666666666666667,0,0,0,50,0.238317757844925,0.543307086614173,0.238317757844925,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,72,53,19,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
143,143,72,2,1,0,3,0,1,0,0,0,0,0,0,1,0,0.666666666666667,0,0,0,50,0.238317757844925,0.566929133858268,0.238317757844925,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,72,53,19,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
144,144,67,2.5,0.5,1,3,0,0.5,0,0,0,0,0,0,0,1,0.833333333333333,0,0,0,50.5,0.240654200315475,0.52755905511811,0.240654200315475,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67,67,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
145,145,58,0,3,2,3,0,3,0,0,0,0,1,0,0,0,0,1,0,0,51,0.242990657687187,0.456692913385827,0.242990657687187,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,74,58,16,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
146,146,65,0,0.5,1,3,0,0.5,0,0,0,0,1,0,0,0,0,1,0,0,51,0.242990657687187,0.511811023622047,0.242990657687187,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,74,58,16,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
147,147,74,0,1,0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,51,0.242990657687187,0.582677165354331,0.242990657687187,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,74,58,16,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
148,148,64,0.5,0.5,1,3,0,0.5,0,0,0,0,0,0,0,1,0.166666666666667,0,0,0,51.5,0.245327100157738,0.503937007874016,0.245327100157738,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,64,64,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
149,149,62,1,0.5,1,3,0,0.5,0,0,0,0,0,1,0,0,0.333333333333333,0,0,0,52,0.247663557529449,0.488188976377953,0.247663557529449,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,72,62,10,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
150,150,72,1,1,0,3,0,1,0,0,0,0,0,1,0,0,0.333333333333333,0,0,0,52,0.247663557529449,0.566929133858268,0.247663557529449,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,72,62,10,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
151,151,64,1.5,0.5,1,3,0,0.5,0,0,0,0,0,0,0,1,0.5,0,1,0,52.5,0.25,0.503937007874016,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,64,64,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
152,152,65,2,0.5,1,3,0,0.5,0,0,0,0,0,0,1,0,0.666666666666667,0,0,0,53,0.252336442470551,0.511811023622047,0.252336442470551,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,70,65,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
153,153,70,2,1,0,3,0,1,0,0,0,0,0,0,1,0,0.666666666666667,0,0,0,53,0.252336442470551,0.551181102362205,0.252336442470551,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,70,65,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
154,154,67,2.5,0.5,1,3,0,0.5,0,0,0,0,0,0,0,1,0.833333333333333,0,0,0,53.5,0.254672884941101,0.52755905511811,0.254672884941101,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67,67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
155,155,57,0,0.5,2,3,0,0.5,0,0,0,0,1,0,0,0,0,1,0,0,54,0.257009357213974,0.448818897637795,0.257009357213974,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,72,57,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
156,156,69,0,1,1,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,54,0.257009357213974,0.543307086614173,0.257009357213974,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,72,57,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
157,157,72,0,1,0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,54,0.257009357213974,0.566929133858268,0.257009357213974,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,72,57,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
158,158,60,0.5,0.5,2,3,0,0.5,0,0,0,0,0,0,0,1,0.166666666666667,0,0,0,54.5,0.259345799684525,0.47244094488189,0.259345799684525,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
159,159,58,1,0.5,2,3,0,0.5,0,0,0,0,0,1,0,0,0.333333333333333,0,0,0,55,0.261682242155075,0.456692913385827,0.261682242155075,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,64,58,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
160,160,64,1,0.5,0,3,0,0.5,0,0,0,0,0,1,0,0,0.333333333333333,0,0,0,55,0.261682242155075,0.503937007874016,0.261682242155075,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,64,58,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
161,161,57,1.5,0.5,2,3,0,0.5,0,0,0,0,0,0,0,1,0.5,0,1,0,55.5,0.264018684625626,0.448818897637795,0.264018684625626,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,65,57,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
162,162,65,1.5,0.5,0,3,0,0.5,0,0,0,0,0,0,0,1,0.5,0,1,0,55.5,0.264018684625626,0.511811023622047,0.264018684625626,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,65,57,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
163,163,55,2,0.5,2,3,0,0.5,0,0,0,0,0,0,1,0,0.666666666666667,0,0,0,56,0.266355127096176,0.433070866141732,0.266355127096176,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,67,55,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
164,164,67,2,0.5,0,3,0,0.5,0,0,0,0,0,0,1,0,0.666666666666667,0,0,0,56,0.266355127096176,0.52755905511811,0.266355127096176,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,67,55,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
165,165,53,2.5,0.5,2,3,0,0.5,0,0,0,0,0,0,0,1,0.833333333333333,0,0,0,56.5,0.268691599369049,0.417322834645669,0.268691599369049,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,69,53,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
166,166,69,2.5,0.5,0,3,0,0.5,0,0,0,0,0,0,0,1,0.833333333333333,0,0,0,56.5,0.268691599369049,0.543307086614173,0.268691599369049,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,69,53,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
167,167,52,0,3,2,3,0,3,0,0,0,0,1,0,0,0,0,1,0,0,57,0.2710280418396,0.409448818897638,0.2710280418396,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,70,52,18,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
168,168,70,0,1,0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,57,0.2710280418396,0.551181102362205,0.2710280418396,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,70,52,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
169,169,72,1,0.5,0,3,0,0.5,0,0,0,0,0,1,0,0,0.333333333333333,0,0,0,58,0.275700926780701,0.566929133858268,0.275700926780701,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,72,72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
170,170,70,1.5,0.5,0,3,0,0.5,0,0,0,0,0,0,0,1,0.5,0,1,0,58.5,0.278037369251251,0.551181102362205,0.278037369251251,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
171,171,69,2,0.5,0,3,0,0.5,0,0,0,0,0,0,1,0,0.666666666666667,0,0,0,59,0.280373841524124,0.543307086614173,0.280373841524124,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69,69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
172,172,67,2.5,0.5,0,3,0,0.5,0,0,0,0,0,0,0,1,0.833333333333333,0,0,0,59.5,0.282710283994675,0.52755905511811,0.282710283994675,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67,67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
173,173,53,0,2,2,3,0,2,0,0,0,0,1,0,0,0,0,1,0,0,60,0.285046726465225,0.417322834645669,0.285046726465225,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,69,53,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
174,174,69,0,0.5,0,3,0,0.5,0,0,0,0,1,0,0,0,0,1,0,0,60,0.285046726465225,0.543307086614173,0.285046726465225,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,69,53,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
175,175,67,0.5,0.5,0,3,0,0.5,0,0,0,0,0,0,0,1,0.166666666666667,0,0,0,60.5,0.287383168935776,0.52755905511811,0.287383168935776,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
176,176,65,1,0.5,0,3,0,0.5,0,0,0,0,0,1,0,0,0.333333333333333,0,0,0,61,0.289719611406326,0.511811023622047,0.289719611406326,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
177,177,67,1.5,0.5,0,3,0,0.5,0,0,0,0,0,0,0,1,0.5,0,1,0,61.5,0.292056083679199,0.52755905511811,0.292056083679199,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
178,178,65,2,1,1,3,0,1,0,0,0,0,0,0,1,0,0.666666666666667,0,0,0,62,0.29439252614975,0.511811023622047,0.29439252614975,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,69,65,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,179,69,2,0.5,0,3,0,0.5,0,0,0,0,0,0,1,0,0.666666666666667,0,0,0,62,0.29439252614975,0.543307086614173,0.29439252614975,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,69,65,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
180,180,70,2.5,0.5,0,3,0,0.5,0,0,0,0,0,0,0,1,0.833333333333333,0,0,0,62.5,0.2967289686203,0.551181102362205,0.2967289686203,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
