,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.f,loudness_direction_basis.p,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.allegro,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
773,773,50.0,3.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,199.0,0.5627644658088684,0.3937007874015748,0.15500031000062,0.06102374409473228,0.5627644658088684,0.625,0.375,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,70.0,50.0,20.0
774,774,70.0,3.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,199.0,0.5627644658088684,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.5627644658088684,0.625,0.375,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,70.0,50.0,20.0
775,775,50.0,3.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,199.5,0.5641748905181885,0.3937007874015748,0.15500031000062,0.06102374409473228,0.5641748905181885,0.75,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,68.0,50.0,18.0
776,776,68.0,3.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,199.5,0.5641748905181885,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.5641748905181885,0.75,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,68.0,50.0,18.0
777,777,51.0,0.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.5655853152275085,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.5655853152275085,0.875,0.125,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,51.0,16.0
778,778,67.0,0.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.5655853152275085,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.5655853152275085,0.875,0.125,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,51.0,16.0
779,779,51.0,0.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,200.5,0.5669957399368286,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.5669957399368286,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,66.0,51.0,15.0
780,780,66.0,0.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,200.5,0.5669957399368286,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.5669957399368286,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,66.0,51.0,15.0
781,781,50.0,1.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.5684062242507935,0.3937007874015748,0.15500031000062,0.06102374409473228,0.5684062242507935,0.16666666666666666,0.8333333333333334,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,65.0,50.0,15.0
782,782,65.0,1.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.5684062242507935,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.5684062242507935,0.16666666666666666,0.8333333333333334,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,65.0,50.0,15.0
783,783,49.0,1.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,201.5,0.5698166489601135,0.3858267716535433,0.14886229772459544,0.05743505975200927,0.5698166489601135,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,70.0,49.0,21.0
784,784,70.0,1.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,201.5,0.5698166489601135,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.5698166489601135,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,70.0,49.0,21.0
785,785,48.0,2.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,202.0,0.5712270736694336,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.5712270736694336,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,63.0,48.0,15.0
786,786,63.0,2.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,202.0,0.5712270736694336,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.5712270736694336,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,63.0,48.0,15.0
787,787,47.0,2.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,202.5,0.5726374983787537,0.3700787401574803,0.13695827391654783,0.05068534546517912,0.5726374983787537,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,47.0,22.0
788,788,69.0,2.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,202.5,0.5726374983787537,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.5726374983787537,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,47.0,22.0
789,789,46.0,3.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,203.0,0.5740479826927185,0.36220472440944884,0.13119226238452478,0.04751845724163889,0.5740479826927185,0.8333333333333333,0.16666666666666674,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,62.0,46.0,16.0
790,790,62.0,3.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,203.0,0.5740479826927185,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.5740479826927185,0.8333333333333333,0.16666666666666674,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,62.0,46.0,16.0
791,791,45.0,3.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,203.5,0.5754584074020386,0.3543307086614173,0.1255502511005022,0.04448630944505984,0.5754584074020386,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,66.0,45.0,21.0
792,792,63.0,3.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,203.5,0.5754584074020386,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.5754584074020386,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,66.0,45.0,21.0
793,793,66.0,3.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,203.5,0.5754584074020386,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.5754584074020386,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,66.0,45.0,21.0
794,794,46.0,0.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,204.0,0.5768688321113586,0.36220472440944884,0.13119226238452478,0.04751845724163889,0.5768688321113586,0.2,1.8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,65.0,46.0,19.0
795,795,62.0,0.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,204.0,0.5768688321113586,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.5768688321113586,0.2,1.8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,65.0,46.0,19.0
796,796,65.0,0.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,204.0,0.5768688321113586,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.5768688321113586,0.2,1.8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,65.0,46.0,19.0
797,797,45.0,0.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,204.5,0.5782792568206787,0.3543307086614173,0.1255502511005022,0.04448630944505984,0.5782792568206787,0.65,1.35,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,66.0,45.0,21.0
798,798,63.0,0.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,204.5,0.5782792568206787,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.5782792568206787,0.65,1.35,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,66.0,45.0,21.0
799,799,66.0,0.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,204.5,0.5782792568206787,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.5782792568206787,0.65,1.35,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,66.0,45.0,21.0
800,800,46.0,1.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.5796896815299988,0.36220472440944884,0.13119226238452478,0.04751845724163889,0.5796896815299988,1.1,0.8999999999999999,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,65.0,46.0,19.0
801,801,62.0,1.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.5796896815299988,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.5796896815299988,1.1,0.8999999999999999,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,65.0,46.0,19.0
802,802,65.0,1.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.5796896815299988,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.5796896815299988,1.1,0.8999999999999999,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,65.0,46.0,19.0
803,803,45.0,1.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,205.5,0.5811001658439636,0.3543307086614173,0.1255502511005022,0.04448630944505984,0.5811001658439636,1.55,0.44999999999999996,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,66.0,45.0,21.0
804,804,63.0,1.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,205.5,0.5811001658439636,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.5811001658439636,1.55,0.44999999999999996,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,66.0,45.0,21.0
805,805,66.0,1.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,205.5,0.5811001658439636,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.5811001658439636,1.55,0.44999999999999996,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,66.0,45.0,21.0
806,806,46.0,2.0,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.5825105905532837,0.36220472440944884,0.13119226238452478,0.04751845724163889,0.5825105905532837,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,65.0,46.0,19.0
807,807,62.0,2.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.5825105905532837,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.5825105905532837,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,65.0,46.0,19.0
808,808,65.0,2.0,0.5,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.5825105905532837,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.5825105905532837,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,65.0,46.0,19.0
809,809,63.0,2.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,206.5,0.5839210152626038,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.5839210152626038,0.25,0.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,63.0,4.0
810,810,67.0,2.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,206.5,0.5839210152626038,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.5839210152626038,0.25,0.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,63.0,4.0
811,811,65.0,3.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,207.0,0.5853314399719238,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.5853314399719238,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,68.0,65.0,3.0
812,812,68.0,3.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,207.0,0.5853314399719238,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.5853314399719238,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,68.0,65.0,3.0
813,813,62.0,3.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,207.5,0.5867418646812439,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.5867418646812439,0.75,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,65.0,62.0,3.0
814,814,65.0,3.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,207.5,0.5867418646812439,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.5867418646812439,0.75,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,65.0,62.0,3.0
815,815,63.0,0.0,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.5881523489952087,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.5881523489952087,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0
816,816,63.0,0.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,208.5,0.5895627737045288,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.5895627737045288,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0
817,817,55.0,1.0,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.5909731984138489,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.5909731984138489,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,63.0,55.0,8.0
818,818,58.0,1.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.5909731984138489,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.5909731984138489,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,63.0,55.0,8.0
819,819,63.0,1.0,0.5,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.5909731984138489,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.5909731984138489,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,63.0,55.0,8.0
820,820,63.0,1.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,209.5,0.592383623123169,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.592383623123169,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0
821,821,72.0,2.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.593794047832489,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.593794047832489,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
822,822,72.0,2.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,210.5,0.5952045321464539,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.5952045321464539,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
823,823,56.0,3.0,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.5966149568557739,0.4409448818897638,0.19443238886477773,0.08573396674352404,0.5966149568557739,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,72.0,56.0,16.0
824,824,63.0,3.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.5966149568557739,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.5966149568557739,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,72.0,56.0,16.0
825,825,72.0,3.0,0.5,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.5966149568557739,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.5966149568557739,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,72.0,56.0,16.0
826,826,72.0,3.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,211.5,0.598025381565094,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.598025381565094,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
827,827,65.0,0.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,212.0,0.5994358062744141,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.5994358062744141,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
828,828,65.0,0.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,212.5,0.6008462905883789,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.6008462905883789,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
829,829,50.0,1.0,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,213.0,0.602256715297699,0.3937007874015748,0.15500031000062,0.06102374409473228,0.602256715297699,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,70.0,50.0,20.0
830,830,53.0,1.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,0.602256715297699,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.602256715297699,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,70.0,50.0,20.0
831,831,70.0,1.0,0.5,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,0.602256715297699,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.602256715297699,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,70.0,50.0,20.0
832,832,70.0,1.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,213.5,0.603667140007019,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.603667140007019,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
833,833,51.0,2.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,214.0,0.6050775647163391,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.6050775647163391,0.6666666666666666,1.3333333333333335,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,68.0,51.0,17.0
834,834,58.0,2.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,214.0,0.6050775647163391,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.6050775647163391,0.6666666666666666,1.3333333333333335,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,68.0,51.0,17.0
