,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.f,loudness_direction_basis.p,loudness_direction_basis.loudness_incr,loudness_direction_basis.pp,loudness_direction_basis.sf,loudness_direction_basis.fp,loudness_direction_basis.loudness_decr,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.adagio,tempo_direction_basis.mancando,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
855,855,70.0,2.0,0.0,4,1.0,0.0,0.0,1.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.5044247508049011,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.5044247508049011,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,9.0,11.0,82.0,39.0,43.0
856,856,72.0,2.0,0.0,4,1.0,0.0,0.0,1.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.5044247508049011,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.5044247508049011,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,8.0,12.0,82.0,39.0,43.0
857,857,74.0,2.0,0.0,4,1.0,0.0,0.0,1.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.5044247508049011,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.5044247508049011,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,7.0,13.0,82.0,39.0,43.0
858,858,75.0,2.0,0.0,4,1.0,0.0,0.0,1.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.5044247508049011,0.5905511811023622,0.348750697501395,0.20595513631972145,0.5044247508049011,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,6.0,14.0,82.0,39.0,43.0
859,859,77.0,2.0,0.0,4,1.0,0.0,0.0,1.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.5044247508049011,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.5044247508049011,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,5.0,15.0,82.0,39.0,43.0
860,860,79.0,2.0,0.0,4,1.0,0.0,0.0,1.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.5044247508049011,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.5044247508049011,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,3.0,16.0,82.0,39.0,43.0
861,861,79.0,2.0,0.0,4,1.0,0.0,0.0,1.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.5044247508049011,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.5044247508049011,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,3.0,16.0,82.0,39.0,43.0
862,862,80.0,2.0,0.0,4,1.0,0.0,0.0,1.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.5044247508049011,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.5044247508049011,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,1.0,18.0,82.0,39.0,43.0
863,863,80.0,2.0,0.0,4,1.0,0.0,0.0,1.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.5044247508049011,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.5044247508049011,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,1.0,18.0,82.0,39.0,43.0
864,864,82.0,2.0,0.0,4,1.0,0.0,0.0,1.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.5044247508049011,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.5044247508049011,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,20.0,82.0,39.0,43.0
865,865,43.0,2.25,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,114.25,0.5055309534072876,0.33858267716535434,0.11463822927645856,0.03881451857391904,0.5055309534072876,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,0.0
866,866,46.0,2.5,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,114.5,0.5066371560096741,0.36220472440944884,0.13119226238452478,0.04751845724163889,0.5066371560096741,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,0.0
867,867,43.0,2.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,114.75,0.5077433586120605,0.33858267716535434,0.11463822927645856,0.03881451857391904,0.5077433586120605,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,0.0
868,868,39.0,3.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.508849561214447,0.30708661417322836,0.09430218860437721,0.028958939807643396,0.508849561214447,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,0.0
869,869,50.0,3.5,0.0,4,1.0,0.0,0.0,1.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.5,0.51106196641922,0.3937007874015748,0.15500031000062,0.06102374409473228,0.51106196641922,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,23.0,0.0,86.0,50.0,36.0
870,870,51.0,3.5,0.0,4,1.0,0.0,0.0,1.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.5,0.51106196641922,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.51106196641922,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,21.0,1.0,86.0,50.0,36.0
871,871,51.0,3.5,0.0,4,1.0,0.0,0.0,1.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.5,0.51106196641922,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.51106196641922,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,21.0,1.0,86.0,50.0,36.0
872,872,53.0,3.5,0.0,4,1.0,0.0,0.0,1.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.5,0.51106196641922,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.51106196641922,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,19.0,3.0,86.0,50.0,36.0
873,873,53.0,3.5,0.0,4,1.0,0.0,0.0,1.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.5,0.51106196641922,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.51106196641922,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,19.0,3.0,86.0,50.0,36.0
874,874,55.0,3.5,0.0,4,1.0,0.0,0.0,1.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.5,0.51106196641922,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.51106196641922,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,18.0,5.0,86.0,50.0,36.0
875,875,56.0,3.5,0.0,4,1.0,0.0,0.0,1.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.5,0.51106196641922,0.4409448818897638,0.19443238886477773,0.08573396674352404,0.51106196641922,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,17.0,6.0,86.0,50.0,36.0
876,876,58.0,3.5,0.0,4,1.0,0.0,0.0,1.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.5,0.51106196641922,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.51106196641922,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,16.0,7.0,86.0,50.0,36.0
877,877,60.0,3.5,0.0,4,1.0,0.0,0.0,1.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.5,0.51106196641922,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.51106196641922,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,15.0,8.0,86.0,50.0,36.0
878,878,62.0,3.5,0.0,4,1.0,0.0,0.0,1.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.5,0.51106196641922,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.51106196641922,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,14.0,9.0,86.0,50.0,36.0
879,879,63.0,3.5,0.0,4,1.0,0.0,0.0,1.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.5,0.51106196641922,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.51106196641922,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,13.0,10.0,86.0,50.0,36.0
880,880,65.0,3.5,0.0,4,1.0,0.0,0.0,1.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.5,0.51106196641922,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.51106196641922,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,12.0,11.0,86.0,50.0,36.0
881,881,67.0,3.5,0.0,4,1.0,0.0,0.0,1.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.5,0.51106196641922,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.51106196641922,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,11.0,12.0,86.0,50.0,36.0
882,882,68.0,3.5,0.0,4,1.0,0.0,0.0,1.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.5,0.51106196641922,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.51106196641922,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,10.0,13.0,86.0,50.0,36.0
883,883,70.0,3.5,0.0,4,1.0,0.0,0.0,1.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.5,0.51106196641922,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.51106196641922,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,9.0,14.0,86.0,50.0,36.0
884,884,72.0,3.5,0.0,4,1.0,0.0,0.0,1.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.5,0.51106196641922,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.51106196641922,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,8.0,15.0,86.0,50.0,36.0
885,885,74.0,3.5,0.0,4,1.0,0.0,0.0,1.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.5,0.51106196641922,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.51106196641922,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,7.0,16.0,86.0,50.0,36.0
886,886,75.0,3.5,0.0,4,1.0,0.0,0.0,1.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.5,0.51106196641922,0.5905511811023622,0.348750697501395,0.20595513631972145,0.51106196641922,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,6.0,17.0,86.0,50.0,36.0
887,887,77.0,3.5,0.0,4,1.0,0.0,0.0,1.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.5,0.51106196641922,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.51106196641922,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,5.0,18.0,86.0,50.0,36.0
888,888,79.0,3.5,0.0,4,1.0,0.0,0.0,1.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.5,0.51106196641922,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.51106196641922,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,4.0,19.0,86.0,50.0,36.0
889,889,80.0,3.5,0.0,4,1.0,0.0,0.0,1.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.5,0.51106196641922,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.51106196641922,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,3.0,20.0,86.0,50.0,36.0
890,890,82.0,3.5,0.0,4,1.0,0.0,0.0,1.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.5,0.51106196641922,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.51106196641922,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,2.0,21.0,86.0,50.0,36.0
891,891,84.0,3.5,0.0,4,1.0,0.0,0.0,1.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.5,0.51106196641922,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.51106196641922,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,1.0,22.0,86.0,50.0,36.0
892,892,86.0,3.5,0.0,4,1.0,0.0,0.0,1.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.5,0.51106196641922,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.51106196641922,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,0.0,23.0,86.0,50.0,36.0
893,893,48.0,0.0,0.25,4,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.5132743120193481,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.5132743120193481,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,87.0,48.0,39.0
894,894,87.0,0.0,0.5,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.5132743120193481,0.6850393700787402,0.4692789385578771,0.32147454846090795,0.5132743120193481,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,87.0,48.0,39.0
895,895,51.0,0.25,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,116.25,0.5143805146217346,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.5143805146217346,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,0.0
896,896,57.0,0.5,0.25,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5,0.5154867172241211,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.5154867172241211,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,87.0,57.0,30.0
897,897,87.0,0.5,1.0,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5,0.5154867172241211,0.6850393700787402,0.4692789385578771,0.32147454846090795,0.5154867172241211,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,87.0,57.0,30.0
898,898,51.0,0.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,116.75,0.5165929198265076,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.5165929198265076,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,0.0
899,899,48.0,1.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.517699122428894,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.517699122428894,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0
900,900,46.0,2.0,0.5,4,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.5221238732337952,0.36220472440944884,0.13119226238452478,0.04751845724163889,0.5221238732337952,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,19.0,0.0,89.0,46.0,43.0
901,901,62.0,2.0,0.125,4,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.5221238732337952,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.5221238732337952,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,18.0,1.0,89.0,46.0,43.0
902,902,63.0,2.0,0.0,4,1.0,0.0,0.0,1.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.5221238732337952,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.5221238732337952,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,17.0,2.0,89.0,46.0,43.0
903,903,65.0,2.0,0.0,4,1.0,0.0,0.0,1.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.5221238732337952,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.5221238732337952,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,16.0,3.0,89.0,46.0,43.0
904,904,67.0,2.0,0.0,4,1.0,0.0,0.0,1.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.5221238732337952,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.5221238732337952,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,15.0,4.0,89.0,46.0,43.0
905,905,69.0,2.0,0.0,4,1.0,0.0,0.0,1.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.5221238732337952,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.5221238732337952,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,14.0,5.0,89.0,46.0,43.0
906,906,70.0,2.0,0.0,4,1.0,0.0,0.0,1.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.5221238732337952,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.5221238732337952,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,13.0,6.0,89.0,46.0,43.0
907,907,72.0,2.0,0.0,4,1.0,0.0,0.0,1.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.5221238732337952,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.5221238732337952,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,12.0,7.0,89.0,46.0,43.0
908,908,74.0,2.0,0.0,4,1.0,0.0,0.0,1.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.5221238732337952,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.5221238732337952,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,11.0,8.0,89.0,46.0,43.0
909,909,75.0,2.0,0.0,4,1.0,0.0,0.0,1.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.5221238732337952,0.5905511811023622,0.348750697501395,0.20595513631972145,0.5221238732337952,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,10.0,9.0,89.0,46.0,43.0
910,910,77.0,2.0,0.0,4,1.0,0.0,0.0,1.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.5221238732337952,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.5221238732337952,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,9.0,10.0,89.0,46.0,43.0
