,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.f,loudness_direction_basis.dolce,loudness_direction_basis.p,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.allegro,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
1039,1039,66.0,1.5,0.5,6,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,463.5,0.4863874316215515,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.4863874316215515,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0
1040,1040,71.0,2.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,464.0,0.48691099882125854,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.48691099882125854,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
1041,1041,74.0,2.5,0.5,6,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,464.5,0.4874345660209656,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.4874345660209656,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
1042,1042,71.0,3.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,465.0,0.4879581034183502,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.4879581034183502,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,77.0,71.0,6.0
1043,1043,77.0,3.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,465.0,0.4879581034183502,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.4879581034183502,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,77.0,71.0,6.0
1044,1044,55.0,3.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,465.5,0.48848167061805725,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.48848167061805725,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
1045,1045,59.0,4.0,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,466.0,0.4890052378177643,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.4890052378177643,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
1046,1046,62.0,4.5,0.5,6,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,466.5,0.4895288050174713,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.4895288050174713,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
1047,1047,67.0,5.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,467.0,0.49005234241485596,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.49005234241485596,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
1048,1048,71.0,5.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,467.5,0.490575909614563,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.490575909614563,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,77.0,71.0,6.0
1049,1049,77.0,5.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,467.5,0.490575909614563,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.490575909614563,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,77.0,71.0,6.0
1050,1050,54.0,0.0,3.0,6,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,468.0,0.49109947681427,0.4251968503937008,0.18079236158472317,0.0768723427210634,0.49109947681427,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,78.0,54.0,24.0
1051,1051,78.0,0.0,0.5,6,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,468.0,0.49109947681427,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.49109947681427,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,78.0,54.0,24.0
1052,1052,73.0,0.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,468.5,0.49162304401397705,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.49162304401397705,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0
1053,1053,58.0,1.0,1.0,6,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,469.0,0.4921466112136841,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.4921466112136841,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,78.0,58.0,20.0
1054,1054,61.0,1.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,469.0,0.4921466112136841,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.4921466112136841,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,78.0,58.0,20.0
1055,1055,78.0,1.0,0.5,6,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,469.0,0.4921466112136841,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.4921466112136841,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,78.0,58.0,20.0
1056,1056,82.0,1.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,469.5,0.4926701486110687,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.4926701486110687,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
1057,1057,58.0,2.0,1.0,6,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,470.0,0.49319371581077576,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.49319371581077576,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,85.0,58.0,27.0
1058,1058,61.0,2.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,470.0,0.49319371581077576,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.49319371581077576,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,85.0,58.0,27.0
1059,1059,85.0,2.0,0.5,6,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,470.0,0.49319371581077576,0.6692913385826772,0.4479508959017918,0.2998096547374197,0.49319371581077576,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,85.0,58.0,27.0
1060,1060,82.0,2.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,470.5,0.4937172830104828,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.4937172830104828,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
1061,1061,54.0,3.0,3.0,6,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,471.0,0.4942408502101898,0.4251968503937008,0.18079236158472317,0.0768723427210634,0.4942408502101898,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,86.0,54.0,32.0
1062,1062,86.0,3.0,0.5,6,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,471.0,0.4942408502101898,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.4942408502101898,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,86.0,54.0,32.0
1063,1063,83.0,3.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,471.5,0.49476438760757446,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.49476438760757446,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0
1064,1064,59.0,4.0,1.0,6,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,472.0,0.4952879548072815,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.4952879548072815,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,86.0,59.0,27.0
1065,1065,62.0,4.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,472.0,0.4952879548072815,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.4952879548072815,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,86.0,59.0,27.0
1066,1066,86.0,4.0,0.5,6,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,472.0,0.4952879548072815,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.4952879548072815,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,86.0,59.0,27.0
1067,1067,83.0,4.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,472.5,0.4958115220069885,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.4958115220069885,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0
1068,1068,59.0,5.0,1.0,6,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,473.0,0.49633508920669556,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.49633508920669556,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,80.0,59.0,21.0
1069,1069,62.0,5.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,473.0,0.49633508920669556,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.49633508920669556,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,80.0,59.0,21.0
1070,1070,80.0,5.0,0.5,6,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,473.0,0.49633508920669556,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.49633508920669556,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,80.0,59.0,21.0
1071,1071,77.0,5.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,473.5,0.4968586266040802,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.4968586266040802,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1072,1072,54.0,0.0,3.0,6,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,474.0,0.49738219380378723,0.4251968503937008,0.18079236158472317,0.0768723427210634,0.49738219380378723,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,78.0,54.0,24.0
1073,1073,78.0,0.0,0.5,6,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,474.0,0.49738219380378723,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.49738219380378723,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,78.0,54.0,24.0
1074,1074,73.0,0.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,474.5,0.49790576100349426,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.49790576100349426,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0
1075,1075,58.0,1.0,1.0,6,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,475.0,0.4984293282032013,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.4984293282032013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,78.0,58.0,20.0
1076,1076,61.0,1.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,475.0,0.4984293282032013,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.4984293282032013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,78.0,58.0,20.0
1077,1077,78.0,1.0,0.5,6,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,475.0,0.4984293282032013,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.4984293282032013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,78.0,58.0,20.0
1078,1078,82.0,1.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,475.5,0.49895286560058594,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.49895286560058594,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
1079,1079,58.0,2.0,1.0,6,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,476.0,0.49947643280029297,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.49947643280029297,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,85.0,58.0,27.0
1080,1080,61.0,2.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,476.0,0.49947643280029297,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.49947643280029297,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,85.0,58.0,27.0
1081,1081,85.0,2.0,0.5,6,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,476.0,0.49947643280029297,0.6692913385826772,0.4479508959017918,0.2998096547374197,0.49947643280029297,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,85.0,58.0,27.0
1082,1082,82.0,2.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,476.5,0.5,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
1083,1083,54.0,3.0,3.0,6,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,477.0,0.500523567199707,0.4251968503937008,0.18079236158472317,0.0768723427210634,0.500523567199707,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,86.0,54.0,32.0
1084,1084,86.0,3.0,0.5,6,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,477.0,0.500523567199707,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.500523567199707,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,86.0,54.0,32.0
1085,1085,83.0,3.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,477.5,0.5010471343994141,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.5010471343994141,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0
1086,1086,59.0,4.0,1.0,6,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,478.0,0.5015707015991211,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.5015707015991211,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,86.0,59.0,27.0
1087,1087,62.0,4.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,478.0,0.5015707015991211,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.5015707015991211,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,86.0,59.0,27.0
1088,1088,86.0,4.0,0.5,6,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,478.0,0.5015707015991211,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.5015707015991211,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,86.0,59.0,27.0
1089,1089,83.0,4.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,478.5,0.5020942687988281,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.5020942687988281,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0
1090,1090,59.0,5.0,1.0,6,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,479.0,0.5026177763938904,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.5026177763938904,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,80.0,59.0,21.0
1091,1091,62.0,5.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,479.0,0.5026177763938904,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.5026177763938904,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,80.0,59.0,21.0
1092,1092,80.0,5.0,0.5,6,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,479.0,0.5026177763938904,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.5026177763938904,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,80.0,59.0,21.0
1093,1093,77.0,5.5,0.5,6,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,479.5,0.5031413435935974,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.5031413435935974,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1094,1094,54.0,0.0,2.0,6,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,480.0,0.5036649107933044,0.4251968503937008,0.18079236158472317,0.0768723427210634,0.5036649107933044,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,78.0,54.0,24.0
1095,1095,58.0,0.0,2.0,6,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,480.0,0.5036649107933044,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.5036649107933044,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,78.0,54.0,24.0
1096,1096,61.0,0.0,2.0,6,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,480.0,0.5036649107933044,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.5036649107933044,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,78.0,54.0,24.0
1097,1097,78.0,0.0,1.0,6,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,480.0,0.5036649107933044,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.5036649107933044,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,78.0,54.0,24.0
1098,1098,73.0,1.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,481.0,0.5047120451927185,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.5047120451927185,0.16666666666666666,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0
1099,1099,82.0,2.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,482.0,0.5057591795921326,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.5057591795921326,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
