,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.f,loudness_direction_basis.p,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.allegro,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
903,903,55.0,0.6666641235351562,0.16666667,2,0.0,0.1666666666666714,0.0,0.0,0.0,0.0,1.0,0.0,102.66666412353516,0.47311827540397644,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.47311827540397644,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
904,904,57.0,0.8333358764648438,0.16666667,2,0.0,0.1666666666666714,0.0,0.0,0.0,0.0,1.0,0.0,102.83333587646484,0.4738863408565521,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.4738863408565521,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
905,905,58.0,1.0,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,1.0,0.0,103.0,0.4746543765068054,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.4746543765068054,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
906,906,57.0,1.1666641235351562,0.16666667,2,0.0,0.1666666666666714,0.0,0.0,0.0,0.0,1.0,0.0,103.16666412353516,0.4754224121570587,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.4754224121570587,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
907,907,55.0,1.3333358764648438,0.16666667,2,0.0,0.1666666666666714,0.0,0.0,0.0,0.0,1.0,0.0,103.33333587646484,0.4761904776096344,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.4761904776096344,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
908,908,53.0,1.5,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,1.0,0.0,103.5,0.4769585132598877,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.4769585132598877,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0
909,909,52.0,1.6666641235351562,0.16666667,2,0.0,0.1666666666666714,0.0,0.0,0.0,0.0,1.0,0.0,103.66666412353516,0.477726548910141,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.477726548910141,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0
910,910,50.0,1.8333358764648438,0.16666667,2,0.0,0.1666666666666714,0.0,0.0,0.0,0.0,1.0,0.0,103.83333587646484,0.47849464416503906,0.3937007874015748,0.15500031000062,0.06102374409473228,0.47849464416503906,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0
911,911,49.0,0.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,104.0,0.47926267981529236,0.3858267716535433,0.14886229772459544,0.05743505975200927,0.47926267981529236,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,0.0
912,912,79.0,0.16666412353515625,0.16666667,2,1.0,0.1666666666666714,0.0,0.0,0.0,0.0,0.0,1.0,104.16666412353516,0.48003071546554565,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.48003071546554565,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,82.0,79.0,3.0
913,913,82.0,0.16666412353515625,0.16666667,2,1.0,0.1666666666666714,0.0,0.0,0.0,0.0,0.0,1.0,104.16666412353516,0.48003071546554565,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.48003071546554565,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,82.0,79.0,3.0
914,914,78.0,0.33333587646484375,0.16666667,2,1.0,0.1666666666666714,0.0,0.0,0.0,0.0,0.0,1.0,104.33333587646484,0.48079878091812134,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.48079878091812134,0.2,0.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,81.0,78.0,3.0
915,915,81.0,0.33333587646484375,0.16666667,2,1.0,0.1666666666666714,0.0,0.0,0.0,0.0,0.0,1.0,104.33333587646484,0.48079878091812134,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.48079878091812134,0.2,0.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,81.0,78.0,3.0
916,916,79.0,0.5,0.16666667,2,1.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,104.5,0.48156681656837463,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.48156681656837463,0.4,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,82.0,79.0,3.0
917,917,82.0,0.5,0.16666667,2,1.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,104.5,0.48156681656837463,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.48156681656837463,0.4,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,82.0,79.0,3.0
918,918,78.0,0.6666641235351562,0.16666667,2,1.0,0.1666666666666714,0.0,0.0,0.0,0.0,0.0,1.0,104.66666412353516,0.48233485221862793,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.48233485221862793,0.6000000000000001,0.3999999999999999,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,81.0,78.0,3.0
919,919,81.0,0.6666641235351562,0.16666667,2,1.0,0.1666666666666714,0.0,0.0,0.0,0.0,0.0,1.0,104.66666412353516,0.48233485221862793,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.48233485221862793,0.6000000000000001,0.3999999999999999,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,81.0,78.0,3.0
920,920,79.0,0.8333358764648438,0.16666667,2,1.0,0.1666666666666714,0.0,0.0,0.0,0.0,0.0,1.0,104.83333587646484,0.4831029176712036,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.4831029176712036,0.8,0.19999999999999996,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,82.0,79.0,3.0
921,921,82.0,0.8333358764648438,0.16666667,2,1.0,0.1666666666666714,0.0,0.0,0.0,0.0,0.0,1.0,104.83333587646484,0.4831029176712036,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.4831029176712036,0.8,0.19999999999999996,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,82.0,79.0,3.0
922,922,61.0,1.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,105.0,0.4838709533214569,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.4838709533214569,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0
923,923,67.0,1.1666641235351562,0.16666667,2,1.0,0.1666666666666714,0.0,0.0,0.0,0.0,0.0,1.0,105.16666412353516,0.4846390187740326,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.4846390187740326,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,70.0,67.0,3.0
924,924,70.0,1.1666641235351562,0.16666667,2,1.0,0.1666666666666714,0.0,0.0,0.0,0.0,0.0,1.0,105.16666412353516,0.4846390187740326,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.4846390187740326,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,70.0,67.0,3.0
925,925,66.0,1.3333358764648438,0.16666667,2,1.0,0.1666666666666714,0.0,0.0,0.0,0.0,0.0,1.0,105.33333587646484,0.4854070842266083,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.4854070842266083,0.2,0.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,66.0,3.0
926,926,69.0,1.3333358764648438,0.16666667,2,1.0,0.1666666666666714,0.0,0.0,0.0,0.0,0.0,1.0,105.33333587646484,0.4854070842266083,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.4854070842266083,0.2,0.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,66.0,3.0
927,927,67.0,1.5,0.16666667,2,1.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,105.5,0.4861751198768616,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.4861751198768616,0.4,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,70.0,67.0,3.0
928,928,70.0,1.5,0.16666667,2,1.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,105.5,0.4861751198768616,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.4861751198768616,0.4,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,70.0,67.0,3.0
929,929,66.0,1.6666641235351562,0.16666667,2,1.0,0.1666666666666714,0.0,0.0,0.0,0.0,0.0,1.0,105.66666412353516,0.48694315552711487,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.48694315552711487,0.6000000000000001,0.3999999999999999,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,66.0,3.0
930,930,69.0,1.6666641235351562,0.16666667,2,1.0,0.1666666666666714,0.0,0.0,0.0,0.0,0.0,1.0,105.66666412353516,0.48694315552711487,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.48694315552711487,0.6000000000000001,0.3999999999999999,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,66.0,3.0
931,931,67.0,1.8333358764648438,0.16666667,2,1.0,0.1666666666666714,0.0,0.0,0.0,0.0,0.0,1.0,105.83333587646484,0.48771122097969055,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.48771122097969055,0.8,0.19999999999999996,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,70.0,67.0,3.0
932,932,70.0,1.8333358764648438,0.16666667,2,1.0,0.1666666666666714,0.0,0.0,0.0,0.0,0.0,1.0,105.83333587646484,0.48771122097969055,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.48771122097969055,0.8,0.19999999999999996,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,70.0,67.0,3.0
933,933,50.0,0.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,106.0,0.48847925662994385,0.3937007874015748,0.15500031000062,0.06102374409473228,0.48847925662994385,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,69.0,50.0,19.0
934,934,62.0,0.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,106.0,0.48847925662994385,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.48847925662994385,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,69.0,50.0,19.0
935,935,66.0,0.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,106.0,0.48847925662994385,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.48847925662994385,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,69.0,50.0,19.0
936,936,69.0,0.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,106.0,0.48847925662994385,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.48847925662994385,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,69.0,50.0,19.0
937,937,48.0,0.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,106.5,0.4907834231853485,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.4907834231853485,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,75.0,48.0,27.0
938,938,60.0,0.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,106.5,0.4907834231853485,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.4907834231853485,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,75.0,48.0,27.0
939,939,66.0,0.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,106.5,0.4907834231853485,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.4907834231853485,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,75.0,48.0,27.0
940,940,69.0,0.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,106.5,0.4907834231853485,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.4907834231853485,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0,75.0,48.0,27.0
941,941,75.0,0.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,106.5,0.4907834231853485,0.5905511811023622,0.348750697501395,0.20595513631972145,0.4907834231853485,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,75.0,48.0,27.0
942,942,46.0,0.0,1.0,2,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,108.0,0.4976958632469177,0.36220472440944884,0.13119226238452478,0.04751845724163889,0.4976958632469177,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,74.0,46.0,28.0
943,943,58.0,0.0,1.0,2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,108.0,0.4976958632469177,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.4976958632469177,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,74.0,46.0,28.0
944,944,74.0,0.0,0.125,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,108.0,0.4976958632469177,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.4976958632469177,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,74.0,46.0,28.0
945,945,79.0,0.125,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,108.125,0.4982718825340271,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.4982718825340271,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
946,946,78.0,0.25,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,108.25,0.49884793162345886,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.49884793162345886,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0
947,947,79.0,0.375,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,108.375,0.49942395091056824,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.49942395091056824,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
948,948,81.0,0.5,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,108.5,0.5,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
949,949,79.0,0.625,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,108.625,0.5005760192871094,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.5005760192871094,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
950,950,78.0,0.75,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,108.75,0.5011520981788635,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.5011520981788635,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0
951,951,79.0,0.875,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,108.875,0.5017281174659729,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.5017281174659729,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
952,952,82.0,1.0,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,109.0,0.5023041367530823,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.5023041367530823,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
953,953,79.0,1.125,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,109.125,0.5028801560401917,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.5028801560401917,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
954,954,78.0,1.25,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,109.25,0.5034562349319458,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.5034562349319458,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0
955,955,79.0,1.375,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,109.375,0.5040322542190552,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.5040322542190552,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
956,956,48.0,1.5,0.5,2,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,109.5,0.5046082735061646,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.5046082735061646,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,75.0,48.0,27.0
957,957,60.0,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,109.5,0.5046082735061646,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.5046082735061646,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,75.0,48.0,27.0
958,958,75.0,1.5,0.125,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,109.5,0.5046082735061646,0.5905511811023622,0.348750697501395,0.20595513631972145,0.5046082735061646,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,75.0,48.0,27.0
959,959,79.0,1.625,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,109.625,0.5051843523979187,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.5051843523979187,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
960,960,78.0,1.75,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,109.75,0.5057603716850281,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.5057603716850281,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0
961,961,79.0,1.875,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,109.875,0.5063363909721375,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.5063363909721375,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
962,962,46.0,0.0,1.0,2,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,110.0,0.5069124698638916,0.36220472440944884,0.13119226238452478,0.04751845724163889,0.5069124698638916,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,74.0,46.0,28.0
963,963,58.0,0.0,1.0,2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,110.0,0.5069124698638916,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.5069124698638916,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,74.0,46.0,28.0
