,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.f,loudness_direction_basis.p,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.adagio,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
421,421,60.0,4.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,184.5,0.5168067216873169,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.5168067216873169,0.8,1.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,75.0,60.0,15.0
422,422,75.0,4.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,184.5,0.5168067216873169,0.5905511811023622,0.348750697501395,0.20595513631972145,0.5168067216873169,0.8,1.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,75.0,60.0,15.0
423,423,62.0,5.0,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,185.0,0.518207311630249,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.518207311630249,1.2000000000000002,0.7999999999999998,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,77.0,62.0,15.0
424,424,77.0,5.0,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,185.0,0.518207311630249,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.518207311630249,1.2000000000000002,0.7999999999999998,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,77.0,62.0,15.0
425,425,60.0,5.5,0.5,6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,185.5,0.5196078419685364,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.5196078419685364,1.6,0.3999999999999999,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,75.0,60.0,15.0
426,426,75.0,5.5,0.5,6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,185.5,0.5196078419685364,0.5905511811023622,0.348750697501395,0.20595513631972145,0.5196078419685364,1.6,0.3999999999999999,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,75.0,60.0,15.0
427,427,71.0,0.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,186.0,0.5210084319114685,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.5210084319114685,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,74.0,71.0,3.0
428,428,74.0,0.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,186.0,0.5210084319114685,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.5210084319114685,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,74.0,71.0,3.0
429,429,55.0,0.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,186.5,0.5224089622497559,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.5224089622497559,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
430,430,54.0,1.0,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,187.0,0.523809552192688,0.4251968503937008,0.18079236158472317,0.0768723427210634,0.523809552192688,0.2,0.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0
431,431,55.0,1.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,187.5,0.5252100825309753,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.5252100825309753,0.4,0.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
432,432,56.0,2.0,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,188.0,0.5266106724739075,0.4409448818897638,0.19443238886477773,0.08573396674352404,0.5266106724739075,0.6000000000000001,0.3999999999999999,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0
433,433,55.0,2.5,0.5,6,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,188.5,0.5280112028121948,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.5280112028121948,0.8,0.19999999999999996,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
434,434,43.0,3.0,1.0,6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,189.0,0.529411792755127,0.33858267716535434,0.11463822927645856,0.03881451857391904,0.529411792755127,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,0.0
435,435,48.0,0.0,2.0,6,0.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,192.0,0.5378151535987854,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.5378151535987854,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,67.0,48.0,19.0
436,436,51.0,0.0,2.0,6,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,192.0,0.5378151535987854,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.5378151535987854,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,67.0,48.0,19.0
437,437,67.0,0.0,1.5,6,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,192.0,0.5378151535987854,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.5378151535987854,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,67.0,48.0,19.0
438,438,68.0,1.5,0.5,6,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,193.5,0.5420168042182922,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.5420168042182922,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,0.0
439,439,67.0,2.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,194.0,0.5434173941612244,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.5434173941612244,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
440,440,67.0,3.0,2.0,6,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,195.0,0.5462185144424438,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.5462185144424438,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
441,441,72.0,5.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,197.0,0.5518207550048828,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.5518207550048828,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
442,442,53.0,0.0,4.0,6,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,198.0,0.5546218752861023,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.5546218752861023,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,72.0,53.0,19.0
443,443,56.0,0.0,4.0,6,0.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,198.0,0.5546218752861023,0.4409448818897638,0.19443238886477773,0.08573396674352404,0.5546218752861023,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,72.0,53.0,19.0
444,444,62.0,0.0,1.5,6,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,198.0,0.5546218752861023,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.5546218752861023,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,72.0,53.0,19.0
445,445,72.0,0.0,4.0,6,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,198.0,0.5546218752861023,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.5546218752861023,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,72.0,53.0,19.0
446,446,63.0,1.5,0.5,6,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,199.5,0.5588235259056091,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.5588235259056091,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0
447,447,62.0,2.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,200.0,0.5602241158485413,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.5602241158485413,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
448,448,62.0,3.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,201.0,0.5630252361297607,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.5630252361297607,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
449,449,70.0,4.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,202.0,0.5658263564109802,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.5658263564109802,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
450,450,68.0,5.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,203.0,0.5686274766921997,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.5686274766921997,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,0.0
451,451,55.0,0.0,1.5,6,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,204.0,0.5714285969734192,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.5714285969734192,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,67.0,55.0,12.0
452,452,59.0,0.0,4.0,6,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,204.0,0.5714285969734192,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.5714285969734192,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,67.0,55.0,12.0
453,453,62.0,0.0,4.0,6,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,204.0,0.5714285969734192,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.5714285969734192,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,67.0,55.0,12.0
454,454,67.0,0.0,9.0,6,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,204.0,0.5714285969734192,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.5714285969734192,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,67.0,55.0,12.0
455,455,56.0,1.5,0.5,6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,205.5,0.575630247592926,0.4409448818897638,0.19443238886477773,0.08573396674352404,0.575630247592926,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0
456,456,55.0,2.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,206.0,0.5770308375358582,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.5770308375358582,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
457,457,55.0,3.0,3.0,6,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,207.0,0.5798319578170776,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.5798319578170776,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
458,458,60.0,4.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,208.0,0.5826330780982971,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.5826330780982971,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,63.0,60.0,3.0
459,459,63.0,4.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,208.0,0.5826330780982971,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.5826330780982971,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,63.0,60.0,3.0
460,460,62.0,5.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,209.0,0.5854341983795166,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.5854341983795166,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,65.0,62.0,3.0
461,461,65.0,5.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,209.0,0.5854341983795166,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.5854341983795166,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,65.0,62.0,3.0
462,462,48.0,0.0,1.5,6,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,210.0,0.5882353186607361,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.5882353186607361,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,65.0,48.0,17.0
463,463,60.0,0.0,4.0,6,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,210.0,0.5882353186607361,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.5882353186607361,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,65.0,48.0,17.0
464,464,65.0,0.0,3.0,6,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,210.0,0.5882353186607361,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.5882353186607361,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,65.0,48.0,17.0
465,465,49.0,1.5,0.5,6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,211.5,0.5924369692802429,0.3858267716535433,0.14886229772459544,0.05743505975200927,0.5924369692802429,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,0.0
466,466,48.0,2.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,212.0,0.593837559223175,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.593837559223175,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0
467,467,48.0,3.0,3.0,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,213.0,0.5966386795043945,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.5966386795043945,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,67.0,48.0,19.0
468,468,64.0,3.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,213.0,0.5966386795043945,0.5039370078740157,0.25395250790501583,0.127976066975756,0.5966386795043945,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,67.0,48.0,19.0
469,469,67.0,3.0,1.0,6,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,213.0,0.5966386795043945,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.5966386795043945,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,67.0,48.0,19.0
470,470,65.0,4.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,214.0,0.599439799785614,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.599439799785614,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,68.0,65.0,3.0
471,471,68.0,4.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,214.0,0.599439799785614,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.599439799785614,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,68.0,65.0,3.0
472,472,67.0,5.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,215.0,0.6022409200668335,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.6022409200668335,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,70.0,67.0,3.0
473,473,70.0,5.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,215.0,0.6022409200668335,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.6022409200668335,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,70.0,67.0,3.0
474,474,53.0,0.0,2.0,6,0.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,216.0,0.605042040348053,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.605042040348053,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,72.0,53.0,19.0
475,475,56.0,0.0,2.0,6,0.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,216.0,0.605042040348053,0.4409448818897638,0.19443238886477773,0.08573396674352404,0.605042040348053,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,72.0,53.0,19.0
476,476,68.0,0.0,1.5,6,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,216.0,0.605042040348053,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.605042040348053,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,72.0,53.0,19.0
477,477,72.0,0.0,1.5,6,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,216.0,0.605042040348053,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.605042040348053,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,72.0,53.0,19.0
478,478,73.0,1.5,0.5,6,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,217.5,0.6092436909675598,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.6092436909675598,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0
479,479,72.0,2.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,218.0,0.6106442809104919,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.6106442809104919,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
480,480,72.0,3.0,2.0,6,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,219.0,0.6134454011917114,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.6134454011917114,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
481,481,77.0,5.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,221.0,0.6190476417541504,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.6190476417541504,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
482,482,58.0,0.0,4.0,6,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,222.0,0.6218487620353699,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.6218487620353699,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,77.0,58.0,19.0
483,483,61.0,0.0,4.0,6,0.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,222.0,0.6218487620353699,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.6218487620353699,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,77.0,58.0,19.0
