,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.p,loudness_direction_basis.f,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.allegro,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
442,442,79,1.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,93.0,0.46172839403152466,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.46172839403152466,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,63.0,16.0
443,443,51,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,93.5,0.4641975164413452,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.4641975164413452,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,0.0
444,444,51,0.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,94.0,0.46666666865348816,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.46666666865348816,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,0.0
445,445,67,0.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,94.5,0.4691357910633087,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.4691357910633087,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,73.0,67.0,6.0
446,446,73,0.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,94.5,0.4691357910633087,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.4691357910633087,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,73.0,67.0,6.0
447,447,67,1.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,95.0,0.47160494327545166,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.47160494327545166,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,73.0,67.0,6.0
448,448,73,1.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,95.0,0.47160494327545166,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.47160494327545166,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,73.0,67.0,6.0
449,449,63,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,95.5,0.4740740656852722,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.4740740656852722,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0
450,450,63,0.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,96.0,0.47654321789741516,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.47654321789741516,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0
451,451,68,0.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,96.5,0.4790123403072357,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.4790123403072357,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,72.0,68.0,4.0
452,452,72,0.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,96.5,0.4790123403072357,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.4790123403072357,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,72.0,68.0,4.0
453,453,68,1.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,97.0,0.48148149251937866,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.48148149251937866,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,72.0,68.0,4.0
454,454,72,1.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,97.0,0.48148149251937866,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.48148149251937866,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,72.0,68.0,4.0
455,455,39,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,97.5,0.4839506149291992,0.30708661417322836,0.09430218860437721,0.028958939807643396,0.4839506149291992,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,51.0,39.0,12.0
456,456,51,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,97.5,0.4839506149291992,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.4839506149291992,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,51.0,39.0,12.0
457,457,39,0.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,98.0,0.48641976714134216,0.30708661417322836,0.09430218860437721,0.028958939807643396,0.48641976714134216,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,51.0,39.0,12.0
458,458,51,0.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,98.0,0.48641976714134216,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.48641976714134216,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,51.0,39.0,12.0
459,459,66,0.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,98.5,0.4888888895511627,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.4888888895511627,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,70.0,66.0,4.0
460,460,70,0.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,98.5,0.4888888895511627,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.4888888895511627,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,70.0,66.0,4.0
461,461,66,1.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,99.0,0.4913580119609833,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.4913580119609833,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,70.0,66.0,4.0
462,462,70,1.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,99.0,0.4913580119609833,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.4913580119609833,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,70.0,66.0,4.0
463,463,51,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,99.5,0.4938271641731262,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.4938271641731262,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,63.0,51.0,12.0
464,464,63,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,99.5,0.4938271641731262,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.4938271641731262,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,63.0,51.0,12.0
465,465,51,0.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.4962962865829468,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.4962962865829468,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,63.0,51.0,12.0
466,466,63,0.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.4962962865829468,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.4962962865829468,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,63.0,51.0,12.0
467,467,65,0.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,100.5,0.4987654387950897,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.4987654387950897,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,65.0,4.0
468,468,69,0.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,100.5,0.4987654387950897,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.4987654387950897,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,65.0,4.0
469,469,65,1.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,101.0,0.5012345910072327,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.5012345910072327,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,65.0,4.0
470,470,69,1.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,101.0,0.5012345910072327,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.5012345910072327,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,65.0,4.0
471,471,53,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,101.5,0.5037037134170532,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.5037037134170532,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0
472,472,53,0.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,102.0,0.5061728358268738,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.5061728358268738,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0
473,473,69,0.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,102.5,0.5086419582366943,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.5086419582366943,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,75.0,69.0,6.0
474,474,75,0.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,102.5,0.5086419582366943,0.5905511811023622,0.348750697501395,0.20595513631972145,0.5086419582366943,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,75.0,69.0,6.0
475,475,69,1.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,103.0,0.5111111402511597,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.5111111402511597,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,75.0,69.0,6.0
476,476,75,1.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,103.0,0.5111111402511597,0.5905511811023622,0.348750697501395,0.20595513631972145,0.5111111402511597,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,75.0,69.0,6.0
477,477,65,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,103.5,0.5135802626609802,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.5135802626609802,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
478,478,65,0.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,104.0,0.5160493850708008,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.5160493850708008,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
479,479,70,0.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,104.5,0.5185185074806213,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.5185185074806213,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,73.0,70.0,3.0
480,480,73,0.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,104.5,0.5185185074806213,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.5185185074806213,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,73.0,70.0,3.0
481,481,70,1.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,105.0,0.5209876298904419,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.5209876298904419,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,73.0,70.0,3.0
482,482,73,1.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,105.0,0.5209876298904419,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.5209876298904419,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,73.0,70.0,3.0
483,483,41,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,105.5,0.5234568119049072,0.3228346456692913,0.10422220844441689,0.03364653973402435,0.5234568119049072,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,53.0,41.0,12.0
484,484,53,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,105.5,0.5234568119049072,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.5234568119049072,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,53.0,41.0,12.0
485,485,41,0.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,106.0,0.5259259343147278,0.3228346456692913,0.10422220844441689,0.03364653973402435,0.5259259343147278,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,53.0,41.0,12.0
486,486,53,0.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,106.0,0.5259259343147278,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.5259259343147278,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,53.0,41.0,12.0
487,487,68,0.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,106.5,0.5283950567245483,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.5283950567245483,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,72.0,68.0,4.0
488,488,72,0.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,106.5,0.5283950567245483,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.5283950567245483,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,72.0,68.0,4.0
489,489,68,1.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,107.0,0.5308641791343689,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.5308641791343689,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,72.0,68.0,4.0
490,490,72,1.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,107.0,0.5308641791343689,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.5308641791343689,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,72.0,68.0,4.0
491,491,53,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,107.5,0.5333333611488342,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.5333333611488342,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,65.0,53.0,12.0
492,492,65,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,107.5,0.5333333611488342,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.5333333611488342,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,65.0,53.0,12.0
493,493,53,0.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,108.0,0.5358024835586548,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.5358024835586548,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,65.0,53.0,12.0
494,494,65,0.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,108.0,0.5358024835586548,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.5358024835586548,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,65.0,53.0,12.0
495,495,67,0.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,108.5,0.5382716059684753,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.5382716059684753,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,71.0,67.0,4.0
496,496,71,0.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,108.5,0.5382716059684753,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.5382716059684753,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,71.0,67.0,4.0
497,497,67,1.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,109.0,0.5407407283782959,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.5407407283782959,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,71.0,67.0,4.0
498,498,71,1.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,109.0,0.5407407283782959,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.5407407283782959,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,71.0,67.0,4.0
499,499,65,1.5,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,109.5,0.5432098507881165,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.5432098507881165,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,71.0,65.0,6.0
500,500,71,1.5,0.5,2,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,109.5,0.5432098507881165,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.5432098507881165,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,71.0,65.0,6.0
501,501,67,1.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,109.75,0.5444444417953491,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.5444444417953491,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
502,502,63,0.0,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,110.0,0.5456790328025818,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.5456790328025818,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,72.0,63.0,9.0
503,503,72,0.0,0.5,2,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,110.0,0.5456790328025818,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.5456790328025818,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,72.0,63.0,9.0
504,504,67,0.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,110.25,0.5469135642051697,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.5469135642051697,0.25,1.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
