,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.andante,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
621,621,57.0,0.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,102.5,0.46590909361839294,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.46590909361839294,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
622,622,62.0,0.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,102.75,0.46704545617103577,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.46704545617103577,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
623,623,54.0,1.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,103.0,0.4681818187236786,0.4251968503937008,0.18079236158472317,0.0768723427210634,0.4681818187236786,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0
624,624,62.0,1.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,103.25,0.4693181812763214,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.4693181812763214,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,73.0,62.0,11.0
625,625,73.0,1.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,103.25,0.4693181812763214,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.4693181812763214,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,73.0,62.0,11.0
626,626,57.0,1.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,103.5,0.47045454382896423,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.47045454382896423,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,75.0,57.0,18.0
627,627,75.0,1.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,103.5,0.47045454382896423,0.5905511811023622,0.348750697501395,0.20595513631972145,0.47045454382896423,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,75.0,57.0,18.0
628,628,62.0,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,103.75,0.47159090638160706,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.47159090638160706,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,62.0,12.0
629,629,74.0,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,103.75,0.47159090638160706,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.47159090638160706,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,62.0,12.0
630,630,50.0,2.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,104.0,0.4727272689342499,0.3937007874015748,0.15500031000062,0.06102374409473228,0.4727272689342499,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,50.0,24.0
631,631,74.0,2.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,104.0,0.4727272689342499,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.4727272689342499,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,50.0,24.0
632,632,62.0,2.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,104.25,0.4738636314868927,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.4738636314868927,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,72.0,62.0,10.0
633,633,72.0,2.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,104.25,0.4738636314868927,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.4738636314868927,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,72.0,62.0,10.0
634,634,54.0,2.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,104.5,0.4749999940395355,0.4251968503937008,0.18079236158472317,0.0768723427210634,0.4749999940395355,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,70.0,54.0,16.0
635,635,70.0,2.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,104.5,0.4749999940395355,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.4749999940395355,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,70.0,54.0,16.0
636,636,62.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,104.75,0.47613635659217834,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.47613635659217834,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,62.0,7.0
637,637,69.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,104.75,0.47613635659217834,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.47613635659217834,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,62.0,7.0
638,638,55.0,0.0,0.25,3,0.0,0.75,0.0,0.0,0.0,0.0,105.0,0.47727271914482117,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.47727271914482117,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,70.0,55.0,15.0
639,639,70.0,0.0,0.75,3,0.0,0.25,0.0,0.0,0.0,0.0,105.0,0.47727271914482117,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.47727271914482117,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,70.0,55.0,15.0
640,640,62.0,0.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,105.25,0.478409081697464,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.478409081697464,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
641,641,58.0,0.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,105.5,0.4795454442501068,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.4795454442501068,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
642,642,62.0,0.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,105.75,0.48068180680274963,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.48068180680274963,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,62.0,12.0
643,643,74.0,0.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,105.75,0.48068180680274963,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.48068180680274963,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,62.0,12.0
644,644,55.0,1.0,0.25,3,0.0,1.0,0.0,0.0,0.0,0.0,106.0,0.48181816935539246,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.48181816935539246,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,55.0,24.0
645,645,79.0,1.0,1.0,3,0.0,0.25,0.0,0.0,0.0,0.0,106.0,0.48181816935539246,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.48181816935539246,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,55.0,24.0
646,646,62.0,1.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,106.25,0.4829545319080353,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.4829545319080353,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
647,647,58.0,1.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,106.5,0.4840908944606781,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.4840908944606781,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
648,648,62.0,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,106.75,0.4852272868156433,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.4852272868156433,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
649,649,55.0,2.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,107.0,0.48636364936828613,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.48636364936828613,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
650,650,63.0,2.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,107.25,0.48750001192092896,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.48750001192092896,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0
651,651,58.0,2.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,107.5,0.4886363744735718,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.4886363744735718,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
652,652,63.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,107.75,0.4897727370262146,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.4897727370262146,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0
653,653,57.0,0.0,0.25,3,0.0,1.25,0.0,0.0,0.0,0.0,108.0,0.4909090995788574,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.4909090995788574,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,57.0,20.0
654,654,77.0,0.0,1.25,3,0.0,0.25,0.0,0.0,0.0,0.0,108.0,0.4909090995788574,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.4909090995788574,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,57.0,20.0
655,655,65.0,0.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,108.25,0.49204546213150024,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.49204546213150024,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
656,656,60.0,0.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,108.5,0.49318182468414307,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.49318182468414307,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
657,657,65.0,0.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,108.75,0.4943181872367859,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.4943181872367859,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
658,658,57.0,1.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,109.0,0.4954545497894287,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.4954545497894287,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
659,659,65.0,1.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,109.25,0.49659091234207153,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.49659091234207153,0.125,0.875,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,81.0,65.0,16.0
660,660,81.0,1.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,109.25,0.49659091234207153,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.49659091234207153,0.125,0.875,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,81.0,65.0,16.0
661,661,60.0,1.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,109.5,0.49772727489471436,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.49772727489471436,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,84.0,60.0,24.0
662,662,84.0,1.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,109.5,0.49772727489471436,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.49772727489471436,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,84.0,60.0,24.0
663,663,65.0,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,109.75,0.4988636374473572,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.4988636374473572,0.375,0.625,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,82.0,65.0,17.0
664,664,82.0,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,109.75,0.4988636374473572,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.4988636374473572,0.375,0.625,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,82.0,65.0,17.0
665,665,57.0,2.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,110.0,0.5,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.5,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,81.0,57.0,24.0
666,666,81.0,2.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,110.0,0.5,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.5,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,81.0,57.0,24.0
667,667,65.0,2.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,110.25,0.5011363625526428,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.5011363625526428,0.625,0.375,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,65.0,14.0
668,668,79.0,2.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,110.25,0.5011363625526428,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.5011363625526428,0.625,0.375,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,65.0,14.0
669,669,60.0,2.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,110.5,0.5022727251052856,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.5022727251052856,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,60.0,17.0
670,670,77.0,2.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,110.5,0.5022727251052856,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.5022727251052856,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,60.0,17.0
671,671,65.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,110.75,0.5034090876579285,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.5034090876579285,0.875,0.125,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,75.0,65.0,10.0
672,672,75.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,110.75,0.5034090876579285,0.5905511811023622,0.348750697501395,0.20595513631972145,0.5034090876579285,0.875,0.125,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,75.0,65.0,10.0
673,673,58.0,0.0,0.25,3,0.0,1.25,0.0,0.0,0.0,0.0,111.0,0.5045454502105713,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.5045454502105713,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,58.0,16.0
674,674,74.0,0.0,1.25,3,0.0,0.25,0.0,0.0,0.0,0.0,111.0,0.5045454502105713,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.5045454502105713,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,58.0,16.0
675,675,65.0,0.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,111.25,0.5056818127632141,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.5056818127632141,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
676,676,62.0,0.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,111.5,0.5068181753158569,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.5068181753158569,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
677,677,65.0,0.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,111.75,0.5079545378684998,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.5079545378684998,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
678,678,55.0,1.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,112.0,0.5090909004211426,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.5090909004211426,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
679,679,62.0,1.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,112.25,0.5102272629737854,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.5102272629737854,0.125,0.875,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,62.0,17.0
680,680,79.0,1.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,112.25,0.5102272629737854,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.5102272629737854,0.125,0.875,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,62.0,17.0
681,681,58.0,1.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,112.5,0.5113636255264282,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.5113636255264282,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,82.0,58.0,24.0
682,682,82.0,1.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,112.5,0.5113636255264282,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.5113636255264282,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,82.0,58.0,24.0
683,683,62.0,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,112.75,0.512499988079071,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.512499988079071,0.375,0.625,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,81.0,62.0,19.0
684,684,81.0,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,112.75,0.512499988079071,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.512499988079071,0.375,0.625,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,81.0,62.0,19.0
685,685,50.0,2.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,113.0,0.5136363506317139,0.3937007874015748,0.15500031000062,0.06102374409473228,0.5136363506317139,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,50.0,29.0
686,686,79.0,2.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,113.0,0.5136363506317139,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.5136363506317139,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,50.0,29.0
