,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.p,loudness_direction_basis.fp,loudness_direction_basis.f,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.allegro,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
782,782,81.0,0.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,171.25,0.4811452627182007,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.4811452627182007,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
783,783,80.0,0.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,171.5,0.4818435609340668,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.4818435609340668,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0
784,784,81.0,0.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,171.75,0.48254188895225525,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.48254188895225525,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
785,785,50.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,172.0,0.4832402169704437,0.3937007874015748,0.15500031000062,0.06102374409473228,0.4832402169704437,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,83.0,50.0,33.0
786,786,54.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,172.0,0.4832402169704437,0.4251968503937008,0.18079236158472317,0.0768723427210634,0.4832402169704437,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,83.0,50.0,33.0
787,787,81.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,172.0,0.4832402169704437,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.4832402169704437,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,83.0,50.0,33.0
788,788,83.0,1.0,0.0,3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,172.0,0.4832402169704437,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.4832402169704437,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,83.0,50.0,33.0
789,789,50.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,173.0,0.48603352904319763,0.3937007874015748,0.15500031000062,0.06102374409473228,0.48603352904319763,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,54.0,50.0,4.0
790,790,54.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,173.0,0.48603352904319763,0.4251968503937008,0.18079236158472317,0.0768723427210634,0.48603352904319763,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,54.0,50.0,4.0
791,791,79.0,0.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,174.0,0.48882681131362915,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.48882681131362915,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,81.0,79.0,2.0
792,792,81.0,0.0,0.0,3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,174.0,0.48882681131362915,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.48882681131362915,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,81.0,79.0,2.0
793,793,78.0,0.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,174.5,0.4902234673500061,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.4902234673500061,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0
794,794,76.0,0.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,174.75,0.4909217953681946,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.4909217953681946,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
795,795,52.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,175.0,0.49162012338638306,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.49162012338638306,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,74.0,52.0,22.0
796,796,55.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,175.0,0.49162012338638306,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.49162012338638306,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,74.0,52.0,22.0
797,797,74.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,175.0,0.49162012338638306,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.49162012338638306,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,74.0,52.0,22.0
798,798,52.0,2.0,1.0,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,176.0,0.4944134056568146,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.4944134056568146,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,73.0,52.0,21.0
799,799,55.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,176.0,0.4944134056568146,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.4944134056568146,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,73.0,52.0,21.0
800,800,73.0,2.0,0.5,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,176.0,0.4944134056568146,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.4944134056568146,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,73.0,52.0,21.0
801,801,85.0,0.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,177.0,0.4972067177295685,0.6692913385826772,0.4479508959017918,0.2998096547374197,0.4972067177295685,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,0.0
802,802,86.0,0.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,177.25,0.49790501594543457,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.49790501594543457,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,0.0
803,803,85.0,0.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,177.5,0.49860334396362305,0.6692913385826772,0.4479508959017918,0.2998096547374197,0.49860334396362305,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,0.0
804,804,86.0,0.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,177.75,0.4993016719818115,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.4993016719818115,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,0.0
805,805,54.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,178.0,0.5,0.4251968503937008,0.18079236158472317,0.0768723427210634,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,88.0,54.0,34.0
806,806,57.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,178.0,0.5,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,88.0,54.0,34.0
807,807,86.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,178.0,0.5,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,88.0,54.0,34.0
808,808,88.0,1.0,0.0,3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,178.0,0.5,0.6929133858267716,0.4801289602579205,0.3326877834858032,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,88.0,54.0,34.0
809,809,54.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,179.0,0.5027933120727539,0.4251968503937008,0.18079236158472317,0.0768723427210634,0.5027933120727539,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,57.0,54.0,3.0
810,810,57.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,179.0,0.5027933120727539,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.5027933120727539,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,57.0,54.0,3.0
811,811,76.0,0.0,1.25,3,0.0,1.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,180.0,0.505586564540863,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.505586564540863,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,86.0,76.0,10.0
812,812,86.0,0.0,0.0,3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,180.0,0.505586564540863,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.505586564540863,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,86.0,76.0,10.0
813,813,55.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,181.0,0.5083798766136169,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.5083798766136169,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,59.0,55.0,4.0
814,814,59.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,181.0,0.5083798766136169,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.5083798766136169,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,59.0,55.0,4.0
815,815,75.0,1.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,181.25,0.5090782046318054,0.5905511811023622,0.348750697501395,0.20595513631972145,0.5090782046318054,0.16666666666666666,1.8333333333333335,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
816,816,76.0,1.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,181.5,0.5097765326499939,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.5097765326499939,0.6666666666666666,1.3333333333333335,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
817,817,78.0,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,181.75,0.5104748606681824,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.5104748606681824,1.1666666666666665,0.8333333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0
818,818,57.0,2.0,1.0,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,182.0,0.5111731886863708,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.5111731886863708,1.6666666666666665,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,81.0,57.0,24.0
819,819,61.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,182.0,0.5111731886863708,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.5111731886863708,1.6666666666666665,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,81.0,57.0,24.0
820,820,79.0,2.0,0.5,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,182.0,0.5111731886863708,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.5111731886863708,1.6666666666666665,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,81.0,57.0,24.0
821,821,81.0,2.0,0.0,3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,182.0,0.5111731886863708,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.5111731886863708,1.6666666666666665,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,81.0,57.0,24.0
822,822,78.0,2.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,182.5,0.5125698447227478,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.5125698447227478,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0
823,823,76.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,182.75,0.5132681727409363,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.5132681727409363,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
824,824,50.0,0.0,0.5,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,183.0,0.5139665007591248,0.3937007874015748,0.15500031000062,0.06102374409473228,0.5139665007591248,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,50.0,24.0
825,825,74.0,0.0,1.0,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,183.0,0.5139665007591248,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.5139665007591248,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,50.0,24.0
826,826,62.0,0.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,183.5,0.5153631567955017,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.5153631567955017,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
827,827,62.0,1.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,184.0,0.5167597532272339,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.5167597532272339,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
828,828,62.0,1.5,0.5,3,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,184.5,0.5181564092636108,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.5181564092636108,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,62.0,14.0
829,829,76.0,1.5,0.16666667,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,184.5,0.5181564092636108,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.5181564092636108,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,62.0,14.0
830,830,74.0,1.6666717529296875,0.16666667,3,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,184.6666717529297,0.5186219811439514,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.5186219811439514,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
831,831,73.0,1.8333282470703125,0.16666667,3,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,0.0,0.0,184.8333282470703,0.5190874934196472,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.5190874934196472,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0
832,832,62.0,2.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,185.0,0.5195530652999878,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.5195530652999878,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,62.0,12.0
833,833,74.0,2.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,185.0,0.5195530652999878,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.5195530652999878,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,62.0,12.0
834,834,62.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,185.5,0.5209497213363647,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.5209497213363647,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,62.0,12.0
835,835,74.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,185.5,0.5209497213363647,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.5209497213363647,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,62.0,12.0
836,836,62.0,0.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,186.0,0.5223463773727417,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.5223463773727417,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,83.0,62.0,21.0
837,837,79.0,0.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,186.0,0.5223463773727417,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.5223463773727417,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,83.0,62.0,21.0
838,838,83.0,0.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,186.0,0.5223463773727417,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.5223463773727417,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,83.0,62.0,21.0
839,839,62.0,0.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,186.5,0.5237430334091187,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.5237430334091187,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,81.0,62.0,19.0
840,840,78.0,0.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,186.5,0.5237430334091187,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.5237430334091187,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,81.0,62.0,19.0
841,841,81.0,0.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,186.5,0.5237430334091187,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.5237430334091187,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,81.0,62.0,19.0
842,842,62.0,1.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,187.0,0.5251396894454956,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.5251396894454956,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,79.0,62.0,17.0
